transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount_percent,payment_mode,delivery_days,returned
TXN000315,CUST00989,PROD0207,2023-03-09,2,"₹28,216",1,UPI,2,No
TXN000316,CUST02609,PROD0311,2023-12-29,1,"₹10,484",12,UPI,7,No
TXN000317,CUST02476,PROD0103,2023-09-04,3,"₹35,567",29,UPI,9,No
TXN000318,CUST04515,PROD0159,2023-09-16,5,"₹49,497",33,UPI,8,No
TXN000319,CUST01371,PROD0378,2023-07-31,3,"₹23,209",10,UPI,3,No
TXN000320,CUST03589,PROD0714,2022-02-22,3,"₹17,355",36,UPI,6,No
TXN000321,CUST02503,PROD0092,2022-01-07,1,"₹19,389",11,UPI,3,No
TXN000322,CUST04810,PROD0667,2022-11-08,2,"₹27,529",17,UPI,3,No
TXN000323,CUST00179,PROD0176,2022-12-17,2,"₹27,279",19,UPI,6,No
TXN000324,CUST01930,PROD1134,2022-10-06,1,"₹29,227",12,UPI,1,No
TXN000325,CUST05042,PROD0735,2023-07-04,4,"₹24,880",5,UPI,3,No
TXN000326,CUST02549,PROD0179,2022-10-14,1,"₹28,183",9,UPI,3,No
TXN000327,CUST04835,PROD0738,2022-09-07,3,"₹48,083",32,UPI,-3,No
TXN000328,CUST00112,PROD0453,2023-10-06,2,"₹27,769",3,UPI,1,No
TXN000329,CUST03220,PROD1099,2023-01-09,1000,"₹10,662",3,UPI,2,No
TXN000330,CUST00715,PROD0583,2022-08-28,1,"₹43,814",36,UPI,8,No
TXN000331,CUST01402,PROD0492,2023-12-20,1,"₹1,296",11,UPI,4,No
TXN000332,CUST02925,PROD0957,2022-06-27,1000,"₹1,924",4,UPI,10,No
TXN000333,CUST01382,PROD0103,2023-05-18,1,"₹48,865",24,UPI,4,No
TXN000334,CUST03128,PROD0041,2022-06-28,3,₹559,24,UPI,3,No
TXN000335,CUST04909,PROD0435,2023-11-27,2,"₹22,365",32,UPI,9,No
TXN000336,CUST03012,PROD0946,2023-04-17,3,"₹45,491",14,UPI,0,No
TXN000337,CUST01209,PROD0702,2023-08-25,3,₹372,19,UPI,2,No
TXN000338,CUST03126,PROD1103,2023-09-09,3,"₹44,849",38,UPI,9,No
TXN000339,CUST00037,PROD0437,2023-01-27,1,"₹39,708",11,UPI,3,No
TXN000340,CUST01829,PROD0708,2023-01-13,4,"₹17,701",13,UPI,5,No
TXN000341,CUST03061,PROD1055,2023-04-23,2,"₹31,222",21,UPI,4,No
TXN000342,CUST03342,PROD0030,2023-10-23,2,"₹4,962",23,UPI,0,No
TXN000343,CUST05348,PROD1137,2023-06-23,2,"₹2,547",11,UPI,6,No
TXN000344,CUST03942,PROD0986,2022-02-24,1000,"₹46,783",19,UPI,8,No
TXN000345,CUST00810,PROD0684,2023-08-04,4,"₹41,340",27,UPI,8,No
TXN000346,CUST03073,PROD0390,2023-02-09,2,₹540,10,UPI,6,No
TXN000347,CUST04119,PROD0276,2022-03-04,4,"₹26,591",21,UPI,2,No
TXN000348,CUST01527,PROD0012,2022-01-09,2,"₹43,969",32,UPI,-3,No
TXN000349,CUST03520,PROD0049,2022-12-01,5,"₹1,165",13,UPI,1,No
TXN000350,CUST04892,PROD0010,2023-11-16,1,"₹7,972",12,UPI,7,No
TXN000351,CUST00496,PROD0261,2023-08-15,2,"₹47,446",24,UPI,4,No
TXN000352,CUST04996,PROD0320,2023-01-15,2,"₹34,684",39,UPI,-3,No
TXN000353,CUST00425,PROD0186,2023-12-23,3,"₹20,282",15,UPI,1,No
TXN000354,CUST02748,PROD0229,2023-12-06,1,"₹20,814",29,UPI,6,No
TXN000355,CUST02066,PROD0670,2022-11-06,1,"₹33,974",0,UPI,10,No
TXN000356,CUST01983,PROD0785,2022-05-30,3,"₹32,281",27,UPI,0,No
TXN000357,CUST01469,PROD0835,2023-05-30,1,"₹2,243",30,UPI,7,No
TXN000358,CUST03801,PROD0021,2022-11-13,1,"₹31,535",35,UPI,7,No
TXN000359,CUST01234,PROD0016,2023-05-26,4,"₹33,656",1,UPI,2,No
TXN000360,CUST01798,PROD0480,2023-02-03,5,"₹40,094",36,UPI,2,No
TXN000361,CUST00565,PROD0006,2022-01-21,3,"₹33,192",1,UPI,3,No
TXN000362,CUST03020,PROD0298,2022-10-08,2,"₹33,084",32,UPI,6,No
TXN000363,CUST01305,PROD0912,2022-03-25,1,"₹12,978",35,UPI,2,No
TXN000364,CUST00133,PROD0941,2022-08-09,4,"₹12,565",29,UPI,7,No
TXN000365,CUST00449,PROD0259,2022-12-21,1,"₹29,371",33,UPI,1,No
TXN000366,CUST01831,PROD1014,2022-06-17,2,"₹11,101",17,UPI,7,No
TXN000367,CUST02159,PROD1064,2023-07-06,1,"₹44,336",35,UPI,-3,No
TXN000368,CUST03627,PROD0276,2022-08-16,3,"₹31,877",23,UPI,6,No
TXN000369,CUST00850,PROD0744,2022-07-20,2,"₹13,937",0,UPI,5,No
TXN000370,CUST05358,PROD0519,2023-04-14,5,"₹49,923",23,UPI,8,No
TXN000371,CUST03963,PROD0827,2023-12-08,1,"₹41,102",20,UPI,6,No
TXN000372,CUST01481,PROD0605,2023-04-01,4,"₹34,538",28,UPI,0,No
TXN000373,CUST00901,PROD0949,2023-02-20,2,"₹29,822",12,UPI,8,No
TXN000374,CUST04855,PROD0480,2023-03-04,2,"₹24,193",9,UPI,5,No
TXN000375,CUST01540,PROD0414,2023-05-25,3,"₹34,367",12,UPI,2,No
TXN000376,CUST01900,PROD0999,2023-09-29,4,"₹13,663",10,UPI,-3,No
TXN000377,CUST02945,PROD1074,2023-08-22,2,"₹1,388",37,UPI,1,No
TXN000378,CUST04958,PROD0777,2022-01-10,1,"₹37,627",5,UPI,3,No
TXN000379,CUST03245,PROD0045,2022-05-21,5,₹473,9,UPI,10,No
TXN000380,CUST00515,PROD0830,2022-02-08,2,"₹38,243",12,UPI,2,No
TXN000381,CUST05064,PROD0275,2022-09-26,1000,"₹19,948",34,UPI,6,No
TXN000382,CUST01592,PROD1059,2022-12-25,4,"₹41,939",21,UPI,0,No
TXN000383,CUST00084,PROD0653,2022-04-28,3,"₹23,278",16,UPI,6,No
TXN000384,CUST03743,PROD0144,2022-08-24,1,"₹27,547",2,UPI,8,No
TXN000385,CUST04894,PROD0835,2022-02-05,2,"₹45,383",29,UPI,8,No
TXN000386,CUST02128,PROD0757,2023-01-17,2,"₹30,947",33,UPI,3,No
TXN000387,CUST01602,PROD0193,2022-02-23,2,"₹15,935",26,UPI,0,No
TXN000388,CUST04618,PROD0547,2023-05-30,1,"₹49,825",3,UPI,10,No
TXN000389,CUST01223,PROD0784,2022-12-23,2,"₹13,045",32,UPI,8,No
TXN000390,CUST04330,PROD0178,2023-05-30,1,"₹17,019",30,UPI,10,No
TXN000391,CUST01843,PROD0782,2023-03-03,1,"₹38,264",18,UPI,6,No
TXN000392,CUST02292,PROD0318,2023-05-26,1,"₹26,654",10,UPI,-3,No
TXN000393,CUST01590,PROD0151,2023-09-14,4,"₹6,731",36,UPI,3,No
TXN000394,CUST02897,PROD0611,2023-11-07,3,"₹14,855",14,UPI,-3,No
TXN000395,CUST04489,PROD0541,2022-02-26,5,"₹15,969",19,UPI,-3,No
TXN000396,CUST00009,PROD0150,2023-12-31,2,"₹46,422",36,UPI,9,No
TXN000397,CUST04709,PROD0262,2022-03-11,4,"₹9,245",7,UPI,9,No
TXN000398,CUST00715,PROD0413,2023-07-24,3,"₹6,525",1,UPI,0,No
TXN000399,CUST01928,PROD1113,2023-06-05,3,"₹45,643",37,UPI,6,No
TXN000400,CUST00110,PROD0492,2022-08-11,2,"₹39,287",26,UPI,8,No
TXN000401,CUST04930,PROD1120,2023-10-23,4,"₹9,001",13,UPI,2,No
TXN000402,CUST00266,PROD1001,2022-06-08,1,"₹3,098",23,UPI,10,No
TXN000403,CUST03224,PROD0037,2023-11-21,1,"₹49,051",34,UPI,3,No
TXN000404,CUST05072,PROD0481,2023-09-12,1,"₹38,792",27,UPI,-3,No
TXN000405,CUST00955,PROD0180,2023-05-23,1,"₹36,361",33,UPI,7,No
TXN000406,CUST01350,PROD0582,2022-09-12,3,"₹49,513",16,UPI,3,No
TXN000407,CUST01575,PROD0979,2022-05-29,3,"₹19,003",32,UPI,8,No
TXN000408,CUST02224,PROD0354,2022-08-02,3,"₹34,852",22,UPI,0,No
TXN000409,CUST03832,PROD0967,2022-07-31,1,"₹11,505",7,UPI,8,No
TXN000410,CUST03256,PROD0364,2022-10-17,3,"₹26,140",32,UPI,5,No
TXN000411,CUST01059,PROD0069,2022-10-06,1,"₹5,629",18,UPI,8,No
TXN000412,CUST01958,PROD0308,2022-10-15,1,"₹23,877",11,UPI,4,No
TXN000413,CUST04945,PROD0423,2022-12-10,3,"₹35,008",3,UPI,2,No
TXN000414,CUST05059,PROD0514,2023-03-10,3,"₹34,609",30,UPI,6,No
TXN000415,CUST03148,PROD0219,2022-03-24,3,"₹8,800",20,UPI,8,No
TXN000416,CUST02520,PROD1069,2022-05-10,1,"₹37,082",11,UPI,8,No
TXN000417,CUST03654,PROD0367,2023-10-12,5,"₹2,792",6,UPI,7,No
TXN000418,CUST02571,PROD0122,2023-01-02,5,"₹27,642",17,UPI,9,No
TXN000419,CUST02928,PROD0495,2023-12-14,2,"₹35,299",38,UPI,5,No
TXN000420,CUST03888,PROD0577,2023-01-28,1000,"₹5,726",10,UPI,4,No
TXN000421,CUST00888,PROD0884,2022-07-17,1,"₹46,162",32,UPI,5,No
TXN000422,CUST00745,PROD1173,2023-03-05,2,"₹12,092",21,UPI,3,No
TXN000423,CUST03515,PROD0895,2022-12-09,5,"₹28,050",7,UPI,1,No
TXN000424,CUST02931,PROD0579,2022-08-27,2,"₹25,271",38,UPI,5,No
TXN000425,CUST02680,PROD0350,2023-02-13,2,"₹45,449",30,UPI,2,No
TXN000426,CUST05345,PROD0115,2023-05-26,1,"₹1,837",26,UPI,6,No
TXN000427,CUST00176,PROD0628,2022-07-28,1,"₹28,988",27,UPI,3,No
TXN000428,CUST00566,PROD0237,2022-01-14,1,"₹26,913",22,UPI,3,No
TXN000429,CUST03218,PROD0047,2023-02-28,3,"₹36,600",26,UPI,3,No
TXN000430,CUST04358,PROD0274,2022-07-16,2,"₹32,032",9,UPI,4,No
TXN000431,CUST04627,PROD0113,2022-07-23,1,"₹48,826",22,UPI,2,No
TXN000432,CUST01395,PROD0545,2023-05-14,2,"₹37,396",32,UPI,0,No
TXN000433,CUST01221,PROD0399,2022-08-28,3,"₹6,138",25,UPI,4,No
TXN000434,CUST00948,PROD0792,2022-07-24,3,"₹29,544",12,UPI,10,No
TXN000435,CUST00585,PROD0316,2023-01-19,4,"₹44,543",30,UPI,10,No
TXN000436,CUST02863,PROD1186,2022-10-16,2,"₹7,391",26,UPI,-3,No
TXN000437,CUST01621,PROD1114,2022-05-19,2,"₹6,754",12,UPI,2,No
TXN000438,CUST03356,PROD0051,2023-07-18,3,"₹39,039",33,UPI,4,No
TXN000439,CUST02350,PROD0144,2022-08-01,1,"₹14,544",6,UPI,-3,No
TXN000440,CUST05252,PROD0528,2022-12-29,3,"₹11,802",11,UPI,10,No
TXN000441,CUST03192,PROD1157,2022-05-16,2,"₹5,607",4,UPI,4,No
TXN000442,CUST03208,PROD0390,2022-12-04,2,"₹43,329",37,UPI,4,No
TXN000443,CUST02577,PROD1194,2023-08-14,1,"₹36,624",5,UPI,1,No
TXN000444,CUST00532,PROD1184,2022-07-20,1,"₹15,891",25,UPI,-3,No
TXN000445,CUST01232,PROD0819,2023-03-26,2,"₹30,911",18,UPI,1,No
TXN000446,CUST01994,PROD0749,2022-12-18,2,"₹27,752",14,UPI,10,No
TXN000447,CUST01698,PROD0412,2023-12-27,1000,"₹6,538",8,UPI,9,No
TXN000448,CUST03371,PROD0384,2023-07-30,5,"₹14,358",12,UPI,10,No
TXN000449,CUST01546,PROD0875,2022-08-02,3,"₹1,008",34,UPI,-3,No
TXN000450,CUST03166,PROD0897,2023-07-08,5,"₹8,978",33,UPI,6,No
TXN000451,CUST01438,PROD0708,2022-12-15,4,"₹46,032",33,UPI,5,No
TXN000452,CUST00371,PROD0214,2022-05-03,2,"₹13,685",28,UPI,1,No
TXN000453,CUST04505,PROD1118,2023-05-29,3,"₹2,023",38,UPI,6,No
TXN000454,CUST00617,PROD0570,2023-09-19,1,"₹10,491",26,UPI,2,No
TXN000455,CUST04167,PROD0219,2024-01-01,3,"₹49,972",11,UPI,8,No
TXN000456,CUST04015,PROD0219,2023-05-26,1,"₹10,702",38,UPI,0,No
TXN000457,CUST04180,PROD0013,2022-10-29,4,"₹19,285",1,UPI,10,No
TXN000458,CUST02257,PROD0423,2022-03-22,3,"₹49,244",35,UPI,4,No
TXN000459,CUST04355,PROD0486,2023-03-02,1,"₹14,162",17,UPI,7,No
TXN000460,CUST03311,PROD0968,2023-03-08,5,"₹39,209",5,UPI,5,No
TXN000461,CUST05422,PROD0786,2023-07-27,5,"₹27,529",29,UPI,3,No
TXN000462,CUST00932,PROD0119,2022-09-06,5,"₹25,793",20,UPI,1,No
TXN000463,CUST02330,PROD0271,2022-04-10,4,"₹34,600",21,UPI,3,No
TXN000464,CUST00394,PROD0912,2023-01-05,3,"₹5,743",10,UPI,5,No
TXN000465,CUST02466,PROD1121,2023-01-10,2,"₹3,253",38,UPI,1,No
TXN000466,CUST03278,PROD0842,2022-02-13,1,"₹14,547",39,UPI,9,No
TXN000467,CUST05431,PROD1071,2023-06-30,1,"₹20,585",6,UPI,0,No
TXN000468,CUST01930,PROD0664,2023-04-21,2,"₹35,022",6,UPI,4,No
TXN000469,CUST00626,PROD1024,2022-10-19,2,"₹23,654",30,UPI,9,No
TXN000470,CUST04658,PROD0173,2023-09-27,3,"₹30,447",5,UPI,6,No
TXN000471,CUST02880,PROD0787,2022-01-26,1,"₹30,337",25,UPI,5,No
TXN000472,CUST03167,PROD0347,2023-06-22,1,"₹27,361",35,UPI,2,No
TXN000473,CUST05037,PROD0237,2023-02-11,3,"₹8,483",8,UPI,9,No
TXN000474,CUST03423,PROD0937,2023-10-25,1,"₹21,205",35,UPI,2,No
TXN000475,CUST02110,PROD0543,2023-06-03,1,"₹26,877",2,UPI,2,No
TXN000476,CUST01166,PROD0407,2022-06-20,2,"₹5,803",30,UPI,3,No
TXN000477,CUST02782,PROD0078,2022-06-24,1,"₹33,455",29,UPI,5,No
TXN000478,CUST01892,PROD1170,2023-05-26,1000,"₹37,254",30,UPI,8,No
TXN000479,CUST03183,PROD0012,2023-11-24,3,"₹46,180",39,UPI,7,No
TXN000480,CUST01640,PROD0229,2022-03-23,2,"₹44,323",29,UPI,6,No
TXN000481,CUST00782,PROD0843,2022-03-10,1,"₹26,407",8,UPI,-3,No
TXN000482,CUST04693,PROD0965,2023-05-04,2,"₹15,591",5,UPI,6,No
TXN000483,CUST02057,PROD0672,2023-11-11,3,"₹2,882",24,UPI,-3,No
TXN000484,CUST02324,PROD0839,2023-03-05,1000,"₹40,869",29,UPI,10,No
TXN000485,CUST02275,PROD0164,2023-05-29,2,"₹48,279",25,UPI,9,No
TXN000486,CUST02234,PROD0382,2022-12-18,3,"₹2,269",2,UPI,3,No
TXN000487,CUST02639,PROD0731,2023-03-26,1,"₹24,613",21,UPI,10,No
TXN000488,CUST03288,PROD0582,2023-05-07,3,"₹2,075",8,UPI,10,No
TXN000489,CUST02481,PROD0772,2023-03-17,1,"₹9,798",34,UPI,7,No
TXN000490,CUST02617,PROD0942,2023-04-19,1,"₹8,990",6,UPI,2,No
TXN000491,CUST00356,PROD1087,2023-07-04,2,"₹19,792",36,UPI,4,No
TXN000492,CUST04488,PROD0995,2024-01-01,1,"₹8,127",8,UPI,-3,No
TXN000493,CUST04675,PROD0246,2022-01-20,3,"₹34,501",26,UPI,-3,No
TXN000494,CUST03347,PROD0998,2023-01-17,5,"₹16,395",27,UPI,4,No
TXN000495,CUST03523,PROD0050,2022-09-29,2,"₹16,847",32,UPI,5,No
TXN000496,CUST02468,PROD0669,2023-11-29,2,"₹42,625",5,UPI,5,No
TXN000497,CUST00164,PROD0220,2023-08-14,1,"₹49,376",16,UPI,6,No
TXN000498,CUST03635,PROD0907,2022-03-20,2,"₹3,325",22,UPI,-3,No
TXN000499,CUST04734,PROD0364,2022-12-31,3,"₹36,156",24,UPI,2,No
TXN000500,CUST03664,PROD0992,2022-09-30,2,"₹46,273",18,UPI,0,No
TXN000501,CUST03255,PROD0920,2022-02-12,3,"₹44,464",28,UPI,1,No
TXN000502,CUST03382,PROD0563,2022-09-06,3,"₹29,017",30,UPI,-3,No
TXN000503,CUST02065,PROD0042,2022-03-19,1,"₹15,570",5,UPI,10,No
TXN000504,CUST04266,PROD0423,2023-06-19,3,"₹42,022",36,UPI,8,No
TXN000505,CUST03985,PROD0135,2022-10-05,5,"₹43,027",33,UPI,10,No
TXN000506,CUST03888,PROD0786,2022-07-23,1,"₹34,913",23,UPI,4,No
TXN000507,CUST00340,PROD0748,2023-09-02,3,"₹35,183",9,UPI,5,No
TXN000508,CUST04822,PROD0073,2023-07-26,3,"₹46,994",10,UPI,2,No
TXN000509,CUST03782,PROD1098,2022-11-20,3,"₹2,852",23,UPI,9,No
TXN000510,CUST03591,PROD0635,2022-09-06,2,"₹44,393",1,UPI,7,No
TXN000511,CUST01934,PROD0401,2023-08-28,4,"₹34,033",28,UPI,2,No
TXN000512,CUST05131,PROD1103,2022-02-07,2,"₹44,657",15,UPI,9,No
TXN000513,CUST01646,PROD0993,2023-09-10,2,"₹28,836",22,UPI,10,No
TXN000514,CUST04229,PROD0470,2022-12-03,3,"₹45,774",34,UPI,8,No
TXN000515,CUST02688,PROD0579,2023-12-20,5,"₹34,848",21,UPI,3,No
TXN000516,CUST04919,PROD0456,2023-06-22,4,"₹23,712",34,UPI,-3,No
TXN000517,CUST05050,PROD0914,2022-09-03,5,"₹14,806",5,UPI,3,No
TXN000518,CUST02127,PROD0129,2022-03-17,1,"₹32,151",22,UPI,1,No
TXN000519,CUST04442,PROD0379,2022-11-30,1,"₹23,902",22,UPI,1,No
TXN000520,CUST04705,PROD1139,2023-10-07,2,"₹25,445",29,UPI,5,No
TXN000521,CUST00639,PROD0389,2022-07-02,1,"₹46,123",36,UPI,1,No
TXN000522,CUST05144,PROD0786,2022-10-11,3,"₹28,006",19,UPI,2,No
TXN000523,CUST01225,PROD0464,2022-07-23,1,"₹1,462",10,UPI,2,No
TXN000524,CUST03706,PROD0989,2023-01-12,2,"₹11,518",23,UPI,1,No
TXN000525,CUST03911,PROD0547,2023-09-11,3,"₹48,206",17,UPI,6,No
TXN000526,CUST04246,PROD0409,2022-08-11,2,"₹21,355",26,UPI,8,No
TXN000527,CUST01550,PROD0618,2023-09-15,1,"₹6,919",6,UPI,-3,No
TXN000528,CUST05424,PROD0761,2022-02-04,5,"₹23,629",20,UPI,9,No
TXN000529,CUST04146,PROD1176,2022-11-20,4,"₹26,383",14,UPI,7,No
TXN000530,CUST01506,PROD0653,2022-02-08,3,"₹7,971",7,UPI,3,No
TXN000531,CUST04431,PROD1002,2022-08-12,3,"₹34,208",27,UPI,8,No
TXN000532,CUST01376,PROD0491,2022-07-21,2,"₹4,792",20,UPI,2,No
TXN000533,CUST00668,PROD0807,2022-06-21,2,"₹19,551",7,UPI,5,No
TXN000534,CUST02375,PROD1186,2023-08-30,1,"₹34,011",27,UPI,6,No
TXN000535,CUST04091,PROD0147,2023-08-19,4,"₹32,985",33,UPI,9,No
TXN000536,CUST01016,PROD0256,2023-11-20,2,"₹23,531",14,UPI,6,No
TXN000537,CUST00336,PROD0370,2022-12-01,3,"₹32,310",36,UPI,4,No
TXN000538,CUST04762,PROD0651,2022-05-12,1,"₹3,162",26,UPI,6,No
TXN000539,CUST00081,PROD0076,2023-01-20,4,"₹3,168",25,UPI,8,No
TXN000540,CUST02135,PROD0569,2023-03-28,1,"₹22,427",11,UPI,-3,No
TXN000541,CUST01800,PROD0505,2023-03-01,3,"₹4,440",33,UPI,9,No
TXN000542,CUST00258,PROD0662,2023-05-17,4,"₹4,588",30,UPI,2,No
TXN000543,CUST05087,PROD1016,2022-01-23,3,"₹46,025",2,UPI,10,No
TXN000544,CUST00185,PROD0347,2022-12-18,3,"₹13,190",25,UPI,6,No
TXN000545,CUST00123,PROD0182,2023-12-31,2,"₹21,319",5,UPI,5,No
TXN000546,CUST04701,PROD0240,2022-12-07,3,"₹7,669",19,UPI,1,No
TXN000547,CUST05000,PROD0066,2022-08-25,1,"₹40,341",39,UPI,1,No
TXN000548,CUST03515,PROD0171,2023-07-07,1,"₹6,933",16,UPI,0,No
TXN000549,CUST01395,PROD0165,2023-08-10,3,"₹27,510",0,UPI,10,No
TXN000550,CUST02353,PROD0954,2022-04-03,5,"₹3,085",12,UPI,7,No
TXN000551,CUST03220,PROD0063,2023-10-21,2,"₹42,906",17,UPI,2,No
TXN000552,CUST01309,PROD0355,2022-06-17,3,"₹40,139",20,UPI,1,No
TXN000553,CUST03945,PROD0051,2023-01-06,3,"₹39,292",11,UPI,5,No
TXN000554,CUST01942,PROD0584,2022-10-06,1000,"₹25,878",11,UPI,7,No
TXN000555,CUST00491,PROD0043,2022-03-20,4,"₹21,106",25,UPI,1,No
TXN000556,CUST01055,PROD0963,2023-07-22,3,"₹43,110",39,UPI,2,No
TXN000557,CUST00702,PROD0670,2022-01-22,1,"₹6,295",27,UPI,0,No
TXN000558,CUST02935,PROD0090,2023-06-07,2,"₹4,518",24,UPI,7,No
TXN000559,CUST05388,PROD0616,2022-07-30,1,"₹36,165",20,UPI,0,No
TXN000560,CUST05311,PROD0563,2022-10-11,5,"₹42,017",10,UPI,6,No
TXN000561,CUST04696,PROD1131,2022-11-21,2,"₹28,333",8,UPI,5,No
TXN000562,CUST01135,PROD0835,2023-08-09,2,₹343,34,UPI,5,No
TXN000563,CUST00080,PROD0356,2022-12-10,1000,"₹37,776",35,UPI,6,No
TXN000564,CUST00836,PROD0617,2022-07-02,4,"₹44,847",28,UPI,3,No
TXN000565,CUST00652,PROD0767,2022-10-07,4,"₹34,399",39,UPI,4,No
TXN000566,CUST00417,PROD0304,2022-12-14,1,"₹39,618",16,UPI,4,No
TXN000567,CUST05174,PROD0584,2023-01-12,1,"₹11,733",36,UPI,6,No
TXN000568,CUST03681,PROD1141,2022-12-14,1,"₹36,949",7,UPI,7,No
TXN000569,CUST03867,PROD0367,2023-03-10,3,"₹19,407",4,UPI,2,No
TXN000570,CUST00746,PROD0459,2023-06-25,2,"₹31,515",22,UPI,8,No
TXN000571,CUST02003,PROD0120,2023-05-03,1,"₹1,120",9,UPI,4,No
TXN000572,CUST00240,PROD0364,2023-08-04,3,"₹42,863",14,UPI,8,No
TXN000573,CUST02894,PROD0484,2023-11-04,1,"₹47,197",15,UPI,10,No
TXN000574,CUST01945,PROD0852,2023-09-12,3,"₹37,926",26,UPI,9,No
TXN000575,CUST00856,PROD0950,2023-01-13,3,"₹34,218",31,UPI,10,No
TXN000576,CUST03516,PROD0246,2023-08-17,3,"₹30,399",39,UPI,8,No
TXN000577,CUST02647,PROD0764,2022-07-27,1000,"₹9,330",34,UPI,7,No
TXN000578,CUST03195,PROD1181,2023-12-21,2,"₹37,228",36,UPI,2,No
TXN000579,CUST04516,PROD0631,2022-03-26,2,"₹38,706",23,UPI,6,No
TXN000580,CUST04805,PROD0365,2023-02-06,1,"₹38,968",30,UPI,8,No
TXN000581,CUST02599,PROD0902,2023-08-14,2,"₹27,190",34,UPI,3,No
TXN000582,CUST01354,PROD0186,2022-12-14,5,"₹16,039",15,UPI,9,No
TXN000583,CUST02036,PROD0280,2023-03-26,5,"₹41,036",39,UPI,4,No
TXN000584,CUST02881,PROD0742,2023-07-27,1000,"₹46,196",35,UPI,5,No
TXN000585,CUST00680,PROD0352,2023-01-10,2,"₹37,929",11,UPI,10,No
TXN000586,CUST00487,PROD0589,2023-01-13,3,"₹24,281",15,UPI,7,No
TXN000587,CUST03621,PROD0082,2023-01-22,3,"₹43,291",4,UPI,0,No
TXN000588,CUST03651,PROD0196,2023-08-10,2,"₹28,109",4,UPI,2,No
TXN000589,CUST04719,PROD0060,2023-03-22,1,"₹13,952",19,UPI,7,No
TXN000590,CUST01439,PROD0151,2023-03-30,1,"₹40,878",37,UPI,0,No
TXN000591,CUST04315,PROD1085,2022-03-09,2,"₹42,542",35,UPI,5,No
TXN000592,CUST01485,PROD0428,2022-02-18,1,"₹6,334",31,UPI,10,No
TXN000593,CUST00691,PROD0951,2022-05-16,5,"₹31,473",39,UPI,9,No
TXN000594,CUST01013,PROD0331,2022-12-25,4,"₹15,850",10,UPI,-3,No
TXN000595,CUST04543,PROD1063,2023-12-28,3,"₹35,422",10,UPI,-3,No
TXN000596,CUST02348,PROD0890,2022-02-19,1,"₹23,479",27,UPI,3,No
TXN000597,CUST03709,PROD0955,2023-08-17,3,"₹12,077",11,UPI,9,No
TXN000598,CUST04471,PROD0354,2022-11-14,3,"₹36,840",30,UPI,5,No
TXN000599,CUST01923,PROD0901,2023-07-07,2,"₹14,418",39,UPI,6,No
TXN000600,CUST00638,PROD1194,2022-01-21,3,"₹15,556",29,UPI,0,No
TXN000601,CUST03009,PROD0217,2022-06-11,5,"₹7,224",19,UPI,1,No
TXN000602,CUST02234,PROD0348,2023-07-09,4,"₹7,584",26,UPI,4,No
TXN000603,CUST02126,PROD0411,2023-02-14,2,"₹40,189",24,UPI,2,No
TXN000604,CUST03458,PROD0731,2022-03-07,1,"₹14,082",33,UPI,7,No
TXN000605,CUST04290,PROD0898,2023-11-21,2,"₹13,144",34,UPI,3,No
TXN000606,CUST03175,PROD0915,2022-07-20,5,"₹34,022",4,UPI,5,No
TXN000607,CUST03689,PROD0243,2023-02-19,4,"₹25,940",39,UPI,7,No
TXN000608,CUST01400,PROD0008,2022-01-01,1,"₹17,317",38,UPI,1,No
TXN000609,CUST02335,PROD0623,2022-05-02,4,"₹27,882",7,UPI,-3,No
TXN000610,CUST01506,PROD0924,2023-12-03,1,"₹39,782",18,UPI,2,No
TXN000611,CUST00250,PROD0580,2022-02-09,3,"₹18,290",17,UPI,3,No
TXN000612,CUST05321,PROD0166,2023-10-25,4,"₹22,098",15,UPI,0,No
TXN000613,CUST00536,PROD0364,2022-02-16,3,"₹21,664",18,UPI,7,No
TXN000614,CUST03533,PROD1176,2022-06-16,2,"₹19,389",14,UPI,3,No
TXN000615,CUST03550,PROD0658,2022-04-07,2,"₹24,460",28,UPI,3,No
TXN000616,CUST05203,PROD0515,2023-07-10,2,"₹11,791",14,UPI,10,No
TXN000617,CUST00458,PROD1101,2022-10-18,4,"₹11,211",28,UPI,-3,No
TXN000618,CUST02739,PROD0732,2023-06-12,4,"₹11,856",16,UPI,-3,No
TXN000619,CUST03370,PROD0910,2022-07-27,4,"₹9,776",14,UPI,8,No
TXN000620,CUST04136,PROD0118,2022-04-22,1,"₹18,451",39,UPI,9,No
TXN000621,CUST03697,PROD1010,2023-05-26,4,"₹42,116",10,UPI,9,No
TXN000622,CUST03412,PROD1192,2022-12-30,1,"₹47,210",2,UPI,-3,No
TXN000623,CUST04070,PROD0772,2022-12-06,1,"₹39,084",12,UPI,5,No
TXN000624,CUST03388,PROD0930,2022-05-04,2,"₹23,135",37,UPI,9,No
TXN000625,CUST03186,PROD0696,2023-10-13,2,"₹31,858",8,UPI,1,No
TXN000626,CUST03239,PROD0522,2023-11-06,1,"₹37,550",19,UPI,3,No
TXN000627,CUST00261,PROD0337,2022-06-29,1,"₹44,230",25,UPI,0,No
TXN000628,CUST01248,PROD0448,2022-06-14,3,"₹37,016",11,UPI,0,No
TXN000629,CUST03334,PROD0653,2022-05-07,2,"₹29,320",30,UPI,-3,No
TXN000630,CUST03323,PROD0890,2023-07-12,1,"₹42,154",1,UPI,9,No
